Textbox8,tbToday,Textbox2
All Instrument Types By Location,Report Generated: 3/9/2012,Total Instruments (761)

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"

LocationCode,SubsiteName,SiteNumber,SiteCode,NodeTypeName,NodeSequence,SensorInstrumentName,SensorInstrumentClass,SensorCount
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,wave_spectra_surface,WAVSS,1
GA02HYPM-MP003,Argentine Basin Hybrid Profiler,02,HYPM,MP (Mid-Water Platform),003,plankton_ZP_sonar_global,ZPLSG,1
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,CTD_profiler,CTDPF,1
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,oxygen_dissolved_stable,DOSTA,1
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,Fluorometer_two_wavelength,FLORD,1
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,nutrient_Nitrate,NUTNR,1
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,attenuation_absorption_optical,OPTAA,1
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,pCO2_water,PCO2W,1
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,spectral_irradiance,SPKIR,1
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD_profiler,CTDPF,1
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,oxygen_dissolved_stable,DOSTA,1
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Fluorometer_two_wavelength,FLORD,1
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Velocity_point_3D_turb,VEL3D,1
GA03FLMA-RI001,Argentine Basin Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Velocity_Profile_Long_Range,ADCPS,1
GA03FLMA-RI001,Argentine Basin Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD_mooring,CTDMO,12
GA03FLMA-RI001,Argentine Basin Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,oxygen_dissolved_stable,DOSTA,1
GA03FLMA-RI001,Argentine Basin Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer_two_wavelength,FLORD,1
GA03FLMA-RI001,Argentine Basin Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH_stable,PHSEN,1
GA03FLMB-RI001,Argentine Basin Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Velocity_Profile_Long_Range,ADCPS,1
GA03FLMB-RI001,Argentine Basin Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD_mooring,CTDMO,12
GA03FLMB-RI001,Argentine Basin Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,oxygen_dissolved_stable,DOSTA,1
GA03FLMB-RI001,Argentine Basin Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer_two_wavelength,FLORD,1
GA03FLMB-RI001,Argentine Basin Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH_stable,PHSEN,1
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,CTD_glider,CTDGV,1
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,oxygen_dissolved_stable,DOSTA,1
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer_two_wavelength,FLORD,1
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,CTD_glider,CTDGV,1
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,oxygen_dissolved_stable,DOSTA,1
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer_two_wavelength,FLORD,1
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,CTD_glider,CTDGV,1
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,oxygen_dissolved_stable,DOSTA,1
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,Fluorometer_two_wavelength,FLORD,1
GI01SUMO-RI002,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity_Profile_Long_Range,ADCPS,1
GI01SUMO-RI002,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD_mooring,CTDMO,1
GI01SUMO-RI002,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),002,Fluorometer_two_wavelength,FLORD,1
GI01SUMO-RI002,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity_point,VELPT,1
GI01SUMO-RI003,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD_mooring,CTDMO,12
GI01SUMO-RI003,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH_stable,PHSEN,2
GI01SUMO-SB001,Irminger Sea Surface Mooring,01,SUMO,SB (Surface Buoy),001,flux_direct_cov_HP,FDCHP,1
GI01SUMO-SB001,Irminger Sea Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology_bulk,METBK,2
GI01SUMO-SB001,Irminger Sea Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2_air-sea,PCO2A,1
GI01SUMO-SB001,Irminger Sea Surface Mooring,01,SUMO,SB (Surface Buoy),001,wave_spectra_surface,WAVSS,1
GI02HYPM-MP003,Irminger Sea Hybrid Profiler,02,HYPM,MP (Mid-Water Platform),003,plankton_ZP_sonar_global,ZPLSG,1
GI02HYPM-SP001,Irminger Sea Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,CTD_profiler,CTDPF,1
GI02HYPM-SP001,Irminger Sea Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,oxygen_dissolved_stable,DOSTA,1
GI02HYPM-SP001,Irminger Sea Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,Fluorometer_two_wavelength,FLORD,1
GI02HYPM-SP001,Irminger Sea Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,nutrient_Nitrate,NUTNR,1
GI02HYPM-SP001,Irminger Sea Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,attenuation_absorption_optical,OPTAA,1
GI02HYPM-SP001,Irminger Sea Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,pCO2_water,PCO2W,1
GI02HYPM-SP001,Irminger Sea Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,spectral_irradiance,SPKIR,1
GI02HYPM-WF002,Irminger Sea Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD_profiler,CTDPF,1
GI02HYPM-WF002,Irminger Sea Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,oxygen_dissolved_stable,DOSTA,1
GI02HYPM-WF002,Irminger Sea Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Fluorometer_two_wavelength,FLORD,1
GI02HYPM-WF002,Irminger Sea Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Velocity_point_3D_turb,VEL3D,1
GI03FLMA-RI001,Irminger Sea Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Velocity_Profile_Long_Range,ADCPS,1
GI03FLMA-RI001,Irminger Sea Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD_mooring,CTDMO,12
GI03FLMA-RI001,Irminger Sea Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,oxygen_dissolved_stable,DOSTA,1
GI03FLMA-RI001,Irminger Sea Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer_two_wavelength,FLORD,1
GI03FLMA-RI001,Irminger Sea Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH_stable,PHSEN,1
GI03FLMB-RI001,Irminger Sea Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Velocity_Profile_Long_Range,ADCPS,1
GI03FLMB-RI001,Irminger Sea Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD_mooring,CTDMO,12
GI03FLMB-RI001,Irminger Sea Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,oxygen_dissolved_stable,DOSTA,1
GI03FLMB-RI001,Irminger Sea Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer_two_wavelength,FLORD,1
GI03FLMB-RI001,Irminger Sea Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH_stable,PHSEN,1
GI05MOAS-GL001,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),001,CTD_glider,CTDGV,1
GI05MOAS-GL001,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),001,oxygen_dissolved_stable,DOSTA,1
GI05MOAS-GL001,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer_two_wavelength,FLORD,1
GI05MOAS-GL002,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),002,CTD_glider,CTDGV,1
GI05MOAS-GL002,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),002,oxygen_dissolved_stable,DOSTA,1
GI05MOAS-GL002,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer_two_wavelength,FLORD,1
GI05MOAS-GL003,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),003,CTD_glider,CTDGV,1
GI05MOAS-GL003,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),003,oxygen_dissolved_stable,DOSTA,1
GI05MOAS-GL003,Irminger Sea Mobile Assets,05,MOAS,GL (Gliders),003,Fluorometer_two_wavelength,FLORD,1
GP02HYPM-MP003,Station Papa Hybrid Profiler,02,HYPM,MP (Mid-Water Platform),003,plankton_ZP_sonar_global,ZPLSG,1
GP02HYPM-SP001,Station Papa Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,CTD_profiler,CTDPF,1
GP02HYPM-SP001,Station Papa Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,oxygen_dissolved_stable,DOSTA,1
GP02HYPM-SP001,Station Papa Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,Fluorometer_two_wavelength,FLORD,1
GP02HYPM-SP001,Station Papa Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,nutrient_Nitrate,NUTNR,1
GP02HYPM-SP001,Station Papa Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,attenuation_absorption_optical,OPTAA,1
GP02HYPM-SP001,Station Papa Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,pCO2_water,PCO2W,1
GP02HYPM-SP001,Station Papa Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,spectral_irradiance,SPKIR,1
GP02HYPM-WF002,Station Papa Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD_profiler,CTDPF,1
GP02HYPM-WF002,Station Papa Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,oxygen_dissolved_stable,DOSTA,1
GP02HYPM-WF002,Station Papa Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Fluorometer_two_wavelength,FLORD,1
GP02HYPM-WF002,Station Papa Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Velocity_point_3D_turb,VEL3D,1
GP03FLMA-RI001,Station Papa Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Velocity_Profile_Long_Range,ADCPS,1
GP03FLMA-RI001,Station Papa Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD_mooring,CTDMO,12
GP03FLMA-RI001,Station Papa Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,oxygen_dissolved_stable,DOSTA,1
GP03FLMA-RI001,Station Papa Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer_two_wavelength,FLORD,1
GP03FLMA-RI001,Station Papa Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH_stable,PHSEN,1
GP03FLMB-RI001,Station Papa Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Velocity_Profile_Long_Range,ADCPS,1
GP03FLMB-RI001,Station Papa Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD_mooring,CTDMO,12
GP03FLMB-RI001,Station Papa Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,oxygen_dissolved_stable,DOSTA,1
GP03FLMB-RI001,Station Papa Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer_two_wavelength,FLORD,1
GP03FLMB-RI001,Station Papa Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH_stable,PHSEN,1
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,CTD_glider,CTDGV,1
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,oxygen_dissolved_stable,DOSTA,1
GP05MOAS-GL001,Station Papa Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer_two_wavelength,FLORD,1
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,CTD_glider,CTDGV,1
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,oxygen_dissolved_stable,DOSTA,1
GP05MOAS-GL002,Station Papa Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer_two_wavelength,FLORD,1
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,CTD_glider,CTDGV,1
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,oxygen_dissolved_stable,DOSTA,1
GP05MOAS-GL003,Station Papa Mobile Assets,05,MOAS,GL (Gliders),003,Fluorometer_two_wavelength,FLORD,1
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity_Profile_Long_Range,ADCPS,1
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD_mooring,CTDMO,1
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Fluorometer_two_wavelength,FLORD,1
GS01SUMO-RI002,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity_point,VELPT,1
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD_mooring,CTDMO,12
GS01SUMO-RI003,Southern Ocean Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH_stable,PHSEN,2
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,flux_direct_cov_HP,FDCHP,1
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology_bulk,METBK,2
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2_air-sea,PCO2A,1
GS01SUMO-SB001,Southern Ocean Surface Mooring,01,SUMO,SB (Surface Buoy),001,wave_spectra_surface,WAVSS,1
GS02HYPM-MP003,Southern Ocean Hybrid Profiler,02,HYPM,MP (Mid-Water Platform),003,plankton_ZP_sonar_global,ZPLSG,1
GS02HYPM-SP001,Southern Ocean Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,CTD_profiler,CTDPF,1
GS02HYPM-SP001,Southern Ocean Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,oxygen_dissolved_stable,DOSTA,1
GS02HYPM-SP001,Southern Ocean Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,Fluorometer_two_wavelength,FLORD,1
GS02HYPM-SP001,Southern Ocean Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,nutrient_Nitrate,NUTNR,1
GS02HYPM-SP001,Southern Ocean Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,attenuation_absorption_optical,OPTAA,1
GS02HYPM-SP001,Southern Ocean Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,pCO2_water,PCO2W,1
GS02HYPM-SP001,Southern Ocean Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler / Shallow Profiler),001,spectral_irradiance,SPKIR,1
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD_profiler,CTDPF,1
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,oxygen_dissolved_stable,DOSTA,1
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Fluorometer_two_wavelength,FLORD,1
GS02HYPM-WF002,Southern Ocean Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Velocity_point_3D_turb,VEL3D,1
GS03FLMA-RI001,Southern Ocean Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Velocity_Profile_Long_Range,ADCPS,1
GS03FLMA-RI001,Southern Ocean Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD_mooring,CTDMO,12
GS03FLMA-RI001,Southern Ocean Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,oxygen_dissolved_stable,DOSTA,1
GS03FLMA-RI001,Southern Ocean Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer_two_wavelength,FLORD,1
GS03FLMA-RI001,Southern Ocean Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH_stable,PHSEN,1
GS03FLMB-RI001,Southern Ocean Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Velocity_Profile_Long_Range,ADCPS,1
GS03FLMB-RI001,Southern Ocean Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD_mooring,CTDMO,12
GS03FLMB-RI001,Southern Ocean Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,oxygen_dissolved_stable,DOSTA,1
GS03FLMB-RI001,Southern Ocean Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer_two_wavelength,FLORD,1
GS03FLMB-RI001,Southern Ocean Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH_stable,PHSEN,1
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,CTD_glider,CTDGV,1
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,oxygen_dissolved_stable,DOSTA,1
GS05MOAS-GL001,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer_two_wavelength,FLORD,1
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,CTD_glider,CTDGV,1
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,oxygen_dissolved_stable,DOSTA,1
GS05MOAS-GL002,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer_two_wavelength,FLORD,1
GS05MOAS-GL003,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),003,CTD_glider,CTDGV,1
GS05MOAS-GL003,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),003,oxygen_dissolved_stable,DOSTA,1
GS05MOAS-GL003,Southern Ocean Mobile Assets,05,MOAS,GL (Gliders),003,Fluorometer_two_wavelength,FLORD,1
RS01HRBS-MJ01A,Hydrate Base,01,HRBS,MJ (MP Jbox),01A,Hydrophone_LF_passive,HYDLF,1
RS01HRBS-MJ01A,Hydrate Base,01,HRBS,MJ (MP Jbox),01A,Seismometer_BB_triaxial_accel,OBSBB,1
RS01HRBS-MJ01A,Hydrate Base,01,HRBS,MJ (MP Jbox),01A,pressure_SF_tidal,PREST,1
RS01HRBS-MJ01A,Hydrate Base,01,HRBS,MJ (MP Jbox),01A,Velocity_point_3D_turb,VEL3D,1
RS01HRVM-DP01A,Hydrate Mooring,01,HRVM,DP (Deep Profiler),01A,CTD_profiler,CTDPF,1
RS01HRVM-DP01A,Hydrate Mooring,01,HRVM,DP (Deep Profiler),01A,oxygen_dissolved_stable,DOSTA,1
RS01HRVM-DP01A,Hydrate Mooring,01,HRVM,DP (Deep Profiler),01A,Fluorometer_three_wavelength,FLORT,1
RS01HRVM-DP01A,Hydrate Mooring,01,HRVM,DP (Deep Profiler),01A,attenuation_absorption_optical,OPTAA,1
RS01HRVM-DP01A,Hydrate Mooring,01,HRVM,DP (Deep Profiler),01A,Velocity_point_3D_turb,VEL3D,1
RS01HRVM-FJ01A,Hydrate Mooring,01,HRVM,FJ (200 m Platform),01A,Velocity_Profile_Short_Range,ADCPT,1
RS01HRVM-FJ01A,Hydrate Mooring,01,HRVM,FJ (200 m Platform),01A,camera_digital_still_strobe,CAMDS,1
RS01HRVM-FJ01A,Hydrate Mooring,01,HRVM,FJ (200 m Platform),01A,CTD_profiler,CTDPF,1
RS01HRVM-FJ01A,Hydrate Mooring,01,HRVM,FJ (200 m Platform),01A,oxygen_dissolved_stable,DOSTA,1
RS01HRVM-FJ01A,Hydrate Mooring,01,HRVM,FJ (200 m Platform),01A,Fluorometer_two_wavelength,FLORD,1
RS01HRVM-FJ01A,Hydrate Mooring,01,HRVM,FJ (200 m Platform),01A,Hydrophone_BB_passive,HYDBB,1
RS01HRVM-FJ01A,Hydrate Mooring,01,HRVM,FJ (200 m Platform),01A,pH_stable,PHSEN,1
RS01HRVM-FJ01A,Hydrate Mooring,01,HRVM,FJ (200 m Platform),01A,Velocity_profile_50m_turb,VADCP,1
RS01HRVM-LJ01A,Hydrate Mooring,01,HRVM,LJ (LP Jbox),01A,Velocity_Profile_Short_Range,ADCPT,1
RS01HRVM-LJ01A,Hydrate Mooring,01,HRVM,LJ (LP Jbox),01A,CTD_profiler,CTDPF,1
RS01HRVM-LJ01A,Hydrate Mooring,01,HRVM,LJ (LP Jbox),01A,oxygen_dissolved_stable,DOSTA,1
RS01HRVM-LJ01A,Hydrate Mooring,01,HRVM,LJ (LP Jbox),01A,IES_pressure_velocity,HPIES,1
RS01HRVM-LJ01A,Hydrate Mooring,01,HRVM,LJ (LP Jbox),01A,Hydrophone_BB_passive,HYDBB,1
RS01HRVM-LJ01A,Hydrate Mooring,01,HRVM,LJ (LP Jbox),01A,attenuation_absorption_optical,OPTAA,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,CTD_profiler,CTDPF,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,oxygen_dissolved_fastresp,DOFST,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,Fluorometer_three_wavelength,FLORT,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,nutrient_Nitrate,NUTNR,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,attenuation_absorption_optical,OPTAA,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,PAR,PARAD,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,pCO2_water,PCO2W,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,pH_stable,PHSEN,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,spectral_irradiance,SPKIR,1
RS01HRVM-SP01A,Hydrate Mooring,01,HRVM,SP (Surface-Piercing Profiler / Shallow Profiler),01A,Velocity_point_3D_turb,VEL3D,1
RS01SUM1-LJ01B,Southern Hydrate Summit 1,01,SUM1,LJ (LP Jbox),01B,Hydrophone_LF_passive,HYDLF,1
RS01SUM1-LJ01B,Southern Hydrate Summit 1,01,SUM1,LJ (LP Jbox),01B,Seismometer_BB_triaxial_keck,OBSBK,1
RS01SUM1-LJ01B,Southern Hydrate Summit 1,01,SUM1,LJ (LP Jbox),01B,Seismometer_shortperiod,OBSSP,3
RS01SUM1-LJ01B,Southern Hydrate Summit 1,01,SUM1,LJ (LP Jbox),01B,pressure_SF_tidal,PREST,1
RS01SUM1-LJ01B,Southern Hydrate Summit 1,01,SUM1,LJ (LP Jbox),01B,Velocity_point_3D_turb,VEL3D,1
RS01SUM2-MJ01B,Southern Hydrate Summit 2,01,SUM2,MJ (MP Jbox),01B,Velocity_Profile_Long_Range,ADCPS,1
RS01SUM2-MJ01B,Southern Hydrate Summit 2,01,SUM2,MJ (MP Jbox),01B,camera_digital_still_strobe,CAMDS,1
RS01SUM2-MJ01B,Southern Hydrate Summit 2,01,SUM2,MJ (MP Jbox),01B,mass_spectrometer,MASSP,1
RS01SUM2-MJ01B,Southern Hydrate Summit 2,01,SUM2,MJ (MP Jbox),01B,watersample_chem_trace,OSMOI,1
RS01SUM2-MJ01B,Southern Hydrate Summit 2,01,SUM2,MJ (MP Jbox),01B,flow_benthic ,OTISF,1
RS03ASHD-MJ03B,Ashes-Diffuse,03,ASHD,MJ (MP Jbox),03B,camera_digital_still_strobe,CAMDS,1
RS03ASHD-MJ03B,Ashes-Diffuse,03,ASHD,MJ (MP Jbox),03B,mass_spectrometer,MASSP,1
RS03ASHD-MJ03B,Ashes-Diffuse,03,ASHD,MJ (MP Jbox),03B,watersample_chem_trace,OSMOI,1
RS03ASHD-MJ03B,Ashes-Diffuse,03,ASHD,MJ (MP Jbox),03B,DNA_particulate,PPSDN,1
RS03ASHD-MJ03B,Ashes-Diffuse,03,ASHD,MJ (MP Jbox),03B,watersample_chem_trace_H2S_pH,RASFL,1
RS03ASHD-MJ03B,Ashes-Diffuse,03,ASHD,MJ (MP Jbox),03B,Temperature_seafloor,TMPSF,1
RS03ASHD-MJ03B,Ashes-Diffuse,03,ASHD,MJ (MP Jbox),03B,Velocity_point_3D_turb,VEL3D,1
RS03ASHI-ID03A,Ashes-Inferno,03,ASHI,ID (IF box HD camera),03A,camera_digital_video_HD,CAMHD,1
RS03ASHI-MJ03C,Ashes-Inferno,03,ASHI,MJ (MP Jbox),03C,Temp_H2_H2S_pH,THSPH,1
RS03ASHI-MJ03C,Ashes-Inferno,03,ASHI,MJ (MP Jbox),03C,Temp_resist,TRHPH,1
RS03ASHS-MJ03D,Ashes-Seismic,03,ASHS,MJ (MP Jbox),03D,pressure_bottom_tilt,BOTPT,1
RS03ASHS-MJ03D,Ashes-Seismic,03,ASHS,MJ (MP Jbox),03D,Seismometer_shortperiod,OBSSP,3
RS03AXBS-MJ03A,Axial Base,03,AXBS,MJ (MP Jbox),03A,Hydrophone_LF_passive,HYDLF,1
RS03AXBS-MJ03A,Axial Base,03,AXBS,MJ (MP Jbox),03A,Seismometer_BB_triaxial_accel,OBSBB,1
