__pk_ScreenElement_ID,_fk_Graphic_ID,_fk_HelpTag_ID,_fk_MessageString_ID,_fk_ScreenLabel_ID,_fk_State_ID,_fk_Widget_ID,Default Value,Description,Name
"2164280","","2290798","","2090097","","2130026","","need list of power sources","Data Status Details [InstrumentDevice] (block)"
"2164281","","2290798","","2090673","","2130026","","need list of power sources","Data Status Details [PlatformDevice] (block)"
"2164283","","2290798","","2090673","","2130026","","need list of power sources","Data Status Details [Device] (block)"
"2164284","","2290815","","2090674","","2130026","","need list of power sources","Location Status Details [Device] (block)"
"2164285","","2290815","","2090674","","2130026","","need list of power sources","Location Status Details [InstrumentDevice] (block)"
"2164286","","2290815","","2090674","","2130026","","need list of power sources","Location Status Details [PlatformDevice] (block)"
"2164288","2110029","2290963","","2090389","","2130047","","","Header - Communications Status (image)"
"2164289","2110031","2290964","","2090389","","2130047","","","Header - Data Status (image)"
"2164290","2110028","2290966","","2090389","","2130047","","","Header - Power Status (image)"
"2164291","2110030","2290965","","2090389","","2130047","","","Header - Location Status (image)"
"2164293","2110142","2290627","","2090389","","2130048","","","geospatial_bounds [Device] (icon)"
"2164296","","2290539","","2090067","","2130023","","time system must be on before sampling.","required_on_time [InstrumentModel] (text_short)"
"2164297","","2290540","","2090435","","2130023","","Selection from IOOS controlled vocabulary for parameters","ioos_category [DataProduct] (text_short)"
"2164298","","2290541","","2090436","","2130033","","Miscellaneous information not already captured in attributes","comment [DataProduct] (text_extended)"
"2164299","","2290542","","2090467","","2130023","","Indicates whether the dataset is under proprietary hold or whether it is public","exclusive_rights_status [DataProduct] (text_short)"
"2164300","","2290543","","2090299","","2130023","","If the PI has requested a proprietary hold on the data, the date on which the hold will expire and the data will be made public (note:  NSF allows a maximum hold of 2 years from the date of collection)","exclusive_rights_end_date [DataProduct] (text_short)"
"2164301","","2290544","","2090470","","2130033","","Any additional comments about the proprietary hold. ","exclusive_rights_notes [DataProduct] (text_extended)"
"2164302","","2290545","","2090680","","2130023","","Provides an audit trail for modifications to the original data","provenance [DataProduct] (text_short)"
"2164303","","2290546","","2090759","","2130023","","The number of current subscriptions to the data","number_active_subscriptions [DataProduct] (text_short)"
"2164304","","2290547","","2090018","","2130023","","presents the latest known operating condition of a resource, such that a user can easily see whether the resource is commandable, or why it might not be; does not take into account user privileges","operational_state [TaskableResource] (text_short)"
"2164305","","2290548","","2090785","","2130042","","Holds information on where and when the data product was submitted to an external archive. ","external_archives [DataProduct] (list)"
"2164306","","2290549","","2090760","","2130023","","Provides information for users who have in the past acquired this data product, but for which that acquisition was terminated","past_user_subscriptions [DataProduct] (text_short)"
"2164310","","2290551","","2090731","","2130023","","PROCESS=One process per resource; SERVICE: One service per resource type","deployment_type [AgentInstance] (text_short)"
"2164313","","2290552","","2090516","","2130042","","","resources [Collection] (list)"
"2164314","","2290553","","2090837","","2130023","","","configuration [DataProcess] (text_short)"
"2164315","","2290554","","2090732","","2130023","","","parameters [DataProcessDefinition] (text_short)"
"2164316","2110081","2290555","","2090733","","2130048","","","is_primary [DataProducer] (icon)"
"2164321","","2290556","","2090337","","2130023","","","type [DataSource] (text_short)"
"2164322","","2290557","","2090839","","2130057","","","agent_config [InstrumentAgentInstance] (attribute_group_dynamic)"
"2164331","","2290564","","2090337","","2130023","","Specializes the type of Org","org_type [Org] (text_short)"
"2164334","","2290565","","2090298","","2130023","","Can be human readable","label [UserRole] (text_short)"
"2164337","","2290566","","2090734","","2130023","","","order [View] (text_short)"
"2164340","","2290587","","2090015","","2130023","","time since device was last restarted","uptime [PlatformDevice] (text_short)"
"2164341","","2290568","","2090693","","2130023","","The datetime tof the first ingestion of data into the product","data_ingestion_datetime [DataProduct] (text_short)"
"2164342","","2290569","","2090693","","2130023","","the datetime when the contents of the data were last modified in any way. This is distinct from modifications to the data product attributes","data_contents_updated [DataProduct] (text_short)"
"2164343","","2290570","","2090611","","2130023","","The geospatial  coordinate reference system, expressed as a URI (ideally a URL); incorporates both coordinate system and datum; may be geodetic/horizonal, vertical, or both","geospatial_coordinate_reference_system [DataProduct] (text_short)"
"2164346","","2290572","","2090432","","2130023","","a link to the (time-varying) data product. Mandatory","data_url [DataProduct] (text_short)"
"2164347","","2290573","","2090337","","2130023","","ASCII: the content is ASCII, e.g. JSON or BASE64 encoded by the application  BLOB: the content is a binary  OBJECT: the content is an arbitrary object, such as a dict, list","attachment_type [Attachment] (text_short)"
"2164348","","2290574","","2090617","","2130053","","Attachment contents","content [Attachment] (mime_viewer)"
"2164349","","2290575","","2090433","","2130023","","Keywords indicating the type of attachment (e.g. user manual, log)","keywords [Attachment] (text_short)"
"2164359","","2290576","","2090716","","2130023","","","pattern [EventType] (text_short)"
"2164362","","2290577","","2090839","","2130023","","","dataset_agent_config [ExternalDatasetAgentInstance] (text_short)"
"2164363","","2290578","","2090840","","2130023","","","dataset_driver_config [ExternalDatasetAgentInstance] (text_short)"
"2164364","","2290617","","2090337","","2130023","","This defines the characteristics of a dataset class","dataset_type [ExternalDatasetModel] (text_short)"
"2164366","","2290579","","2090684","","2130023","","An additional identification name used by the operators","auxiliary_name [Deployment] (text_short)"
"2164367","","2290580","","2090683","","2130023","","An additional identification code used by the operators","auxiliary_identifier [Deployment] (text_short)"
"2164368","","2290581","","2090735","","2130023","","The environment of the site. Used to differentiate marine deployments (""field"") from, e.g. ""bucket"" tests (""test""). ","environment [Site] (text_short)"
"2164369","","2290582","","2090728","","2130023","","the product short name provided in the Data Product Specification, often a 7 character code, e.g. ""PRESWAT""","ooi_short_name [DataProduct] (text_short)"
"2164370","","2290583","","2090736","","2130042","","List of synonyms for this data product","synonyms [DataProduct] (list)"
"2164371","","2290584","","2090120","","2130042","","List of URLs with information about the data product","reference_urls [DataProduct] (list)"
"2164372","","2290587","","2090015","","2130023","","time since device was last restarted","uptime [InstrumentDevice] (text_short)"
"2164373","","2290587","","2090015","","2130023","","time since device was last restarted","uptime [SensorDevice] (text_short)"
"2164374","","2290471","","2090124","","2130023","","","parameters [DataProduct] (text_short)"
"2164376","","2290894","","2090676","","2130025","","","Collection Status (group)"
"2164377","","2291041","","2090689","","2130028","","","Owner (text_static)"
"2164378","","2291042","","2090690","","2130028","","","PI (text_static)"
"2164380","","2290904","","2090679","","2130025","","","Data Products Status (group)"
"2164382","","2290797","","2090097","","2130026","","display either cart or tabledefault widget: chartthis variable's values over time","Data Status [DataProduct] (block)"
"2164387","","2290629","","2090554","","2130032","","","temporal_bounds [InstrumentSite] (extent_temporal)"
"2164389","","2290629","","2090554","","2130032","","","temporal_bounds [Site] (extent_temporal)"
"2164390","","2290629","","2090554","","2130032","","","temporal_bounds [Observatory] (extent_temporal)"
"2164391","","2290629","","2090554","","2130032","","","temporal_bounds [PlatformSite] (extent_temporal)"
"2164392","","2290629","","2090554","","2130032","","","temporal_bounds [Subsite] (extent_temporal)"
"2164393","","2290629","","2090554","","2130032","","","temporal_bounds [Device] (extent_temporal)"
"2164395","","2290587","","2090015","","2130023","","","uptime [Device] (text_short)"
"2164398","","2291026","","2090568","","2130028","","","Data Contacts (text_static)"
"2164399","","2290968","","2090095","","2130042","","","Contacts (list)"
"2164400","","2291110","","2090852","","2130026","","","General Specifications [DataProduct] (block)"
"2164403","","2290804","","2090473","","2130026","","","Download Information [InstrumentDevice] (block)"
"2164404","","2290804","","2090473","","2130026","","","Download Information [PlatformDevice] (block)"
"2164407","","2290782","","2090436","","2130026","","","Comment [DataProduct] (block)"
"2164408","","2290868","","2090783","","2130026","","","Usage Statistics [DataProduct] (block)"
"2164409","","2291044","","2090689","","2130028","","","Primary Contact (text_static)"
"2164410","","2291023","","2090690","","2130028","","","Alternate Contact (text_static)"
"2164411","","2291037","","2090032","","2130028","","","Manufacturer (text_static)"
"2164412","","2291023","","2090690","","2130028","","","Manager (text_static)"
"2164423","","2290792","","2090104","","2130026","","","Data Information [ExternalDataset] (block)"
"2164424","","2290803","","2090120","","2130026","","","References [DataProduct] (block)"
"2164425","","2290950","","2090026","","2130025","","","Sensors Status (group)"
"2164426","","2290910","","2090108","","2130025","","","Engineering Sensors Status (group)"
"2164427","","2290917","","2090491","","2130025","","","Instruments Not Deployed Status (group)"
"2164428","","2290915","","2090490","","2130025","","","Instruments Deployed Status (group)"
"2164429","","2290931","","2090493","","2130025","","","Platforms Deployed Status (group)"
"2164430","","2290933","","2090492","","2130025","","","Platforms Not Deployed Status (group)"
"2164432","","2290846","","2090389","","2130026","","","Related Resources Map [InstrumentDevice] (block)"
"2164433","","2290847","","2090389","","2130026","","represent all related resources as a network graph","Related Resources Network [InstrumentDevice] (block)"
"2164434","","2290781","","2090140","","2130026","","","Command [InstrumentDevice] (block)"
"2164435","","2290781","","2090140","","2130025","","","Command (group)"
"2164436","","2291024","","2090718","","2130028","","","Choose a Command (text_static)"
"2164437","","2290908","","2090277","","2130025","","","Details (group)"
"2164439","","2291030","","2090499","","2130028","","","Details (text_static)"
"2164440","","2290778","","2090026","","2130026","","","Callout Sensors [InstrumentDevice] (block)"
"2164442","","2290838","","2090146","","2130026","","need attribute: power_status_roll_updisplays rollup values over timeneed rollup inputs, algorithm, and attributes","Power [Device] (block)"
"2164444","","2290881","","2090572","","2130026","","","Attachments [Device] (block)"
"2164446","","2290811","","2090789","","2130026","","","Latest Message [Device] (block)"
"2164447","","2290809","","2090264","","2130025","","","Instruments Status (group)"
"2164448","","2290846","","2090389","","2130026","","","Related Resources Map [PlatformDevice] (block)"
"2164449","","2290847","","2090389","","2130026","","represent all related resources as a network graph","Related Resources Network [PlatformDevice] (block)"
"2164450","","2290781","","2090140","","2130026","","","Command [PlatformDevice] (block)"
"2164451","","2290781","","2090140","","2130026","","","Command [Device] (block)"
"2164452","","2290781","","2090140","","2130026","","","Command [TaskableResource] (block)"
"2164454","","2290802","","2090277","","2130026","","","Details [Device] (block)"
"2164457","","2290881","","2090572","","2130026","","","Attachments [DataProduct] (block)"
"2164467","","2290802","","2090277","","2130026","","","Details [DataProduct] (block)"
"2164468","","2290802","","2090277","","2130026","","","Details [DataProcessDefinition] (block)"
"2164470","","2290897","","2090794","","2130025","","","Current Instances Status (group)"
"2164471","","2290883","","2090639","","2130025","","","Available Inputs Status (group)"
"2164472","","2290595","","2090761","","2130023","","","count_of_resources_in_collection* [Collection] (text_short)"
"2164473","","2290802","","2090277","","2130026","","","Details [Collection] (block)"
"2164474","","2290835","","2090492","","2130026","","","Platforms Not Deployed [Org] (block)"
"2164475","","2290809","","2090264","","2130026","","","Instruments [Org] (block)"
"2164476","","2290850","","2090829","","2130026","","","Requests - Open [Org] (block)"
"2164477","","2291008","","2090494","","2130034","","","Participants (table)"
"2164481","","2290802","","2090277","","2130026","","","Details [UserInfo] (block)"
"2164484","","2290629","","2090554","","2130032","","","temporal_bounds [Deployment] (extent_temporal)"
"2164485","","2290920","","2090489","","2130025","","","Asset Summary (group)"
"2164487","","2290850","","2090829","","2130025","","","Requests - Open (group)"
"2164488","","2290906","","2090766","","2130025","","","Deployments (group)"
"2164490","","2290952","","2090765","","2130026","","","SItes [Org] (block)"
"2164491","","2290906","","2090766","","2130026","","","Deployments [Org] (block)"
"2164492","","2291003","","2090766","","2130034","","","Orig Deployments (table)"
"2164493","","2290967","","2090690","","2130042","","","Contact Information (list)"
"2164494","","2290489","","2090525","","2130039","","","variables - system change [UserInfo] (checkbox)"
"2164495","","2290489","","2090526","","2130039","","","variables - project updates [UserInfo] (checkbox)"
"2164496","","2290489","","2090527","","2130039","","","variables - OL news [UserInfo] (checkbox)"
"2164497","","2290489","","2090528","","2130039","","","variables - user improvement [UserInfo] (checkbox)"
"2164498","","2291040","","2090767","","2130028","","","Optional Email Settings (text_static)"
"2164500","","2290489","","2090768","","2130035","","","variables - salt [UserInfo] (radiobutton)"
"2164501","","2290489","","2090769","","2130035","","","variables - pepper [UserInfo] (radiobutton)"
"2164502","","2290489","","2090484","","2130035","","","variables - dashboard UserInfo] (radiobutton)"
"2164503","","2290489","","2090536","","2130035","","","variables - last page [UserInfo] (radiobutton)"
"2164504","","2291056","","2090534","","2130028","","","User Interface Themes (text_static)"
"2164505","","2291051","","2090535","","2130028","","","Starting Page (text_static)"
"2164507","","2290627","","2090471","","2130031","","","geospatial_bounds [ExternalDataset] (extent_geospatial)"
"2164508","","2290597","","2090389","","2130048","","","communications_status_roll_up* [Deployment] (icon)"
"2164509","","2290596","","2090389","","2130048","","","communications_status_roll_up [Site] (icon)"
"2164510","","2290598","","2090389","","2130048","","","data_status_roll_up [Site] (icon)"
"2164511","","2290599","","2090389","","2130048","","","data_status_roll_up* [Deployment] (icon)"
"2164512","","2290600","","2090389","","2130048","","","location_status_roll_up* [Deployment] (icon)"
"2164513","","2290601","","2090389","","2130048","","","location_status_roll_up [Site] (icon)"
"2164514","","2290602","","2090389","","2130048","","","power_status_roll_up* [Deployment] (icon)"
"2164515","2110034","2290603","","2090389","","2130048","","","power_status_roll_up [Site] (icon)"
"2164516","","2290881","","2090572","","2130026","","need attributes for file name, file type, date created, date modified, Created By, Modified By, Size","Attachments [UserInfo] (block)"
"2164517","","2290881","","2090572","","2130026","","need attributes for file name, file type, date created, date modified, Created By, Modified By, Size","Attachments [DeviceModel] (block)"
"2164519","","2290903","","2090441","","2130026","","","Data Products [Observatory] (block)"
"2164520","","2290903","","2090441","","2130026","","","Data Products [Deployment] (block)"
"2164522","","2290906","","2090766","","2130026","","","Deployments [Observatory] (block)"
"2164524","","2290844","","2090105","","2130026","","","Recent Events [DeviceModel] (block)"
"2164525","","2290881","","2090572","","2130026","","","Attachments [ExternalDataSet] (block)"
"2164526","","2290605","","2090361","","2130048","","","aggregated_status* [Deployment] (icon)"
"2164527","","2290606","","2090361","","2130048","","","aggregated_status [Site] (icon)"
"2164528","","2290606","","2090361","","2130048","","","aggregated_status [Observatory] (icon)"
"2164530","","2290530","","2090389","","2130048","","","communications_status_roll_up* [SensorDevice] (icon)"
"2164531","","2290529","","2090389","","2130048","","","power_status_roll_up* [SensorDevice] (icon)"
"2164532","","2290531","","2090389","","2130048","","","data_status_roll_up* [SensorDevice] (icon)"
"2164534","","2290532","","2090389","","2130048","","","location_status_roll_up* [SensorDevice] (icon)"
"2164535","2110066","2290540","","2090435","","2130023","","","ioos_category [Parameter] (text_short)"
"2164539","","2290888","","2090487","","2130025","","","Callout Platforms (group)"
"2164541","2110142","2290586","","2090389","","2130048","","","geospatial_point [DataProduct] (icon)"
"2164542","2110140","2290608","","2090389","","2130054","","","aggregated_status* [DataProduct] (badge)"
"2164545","","2290843","","2090774","","2130026","","","Recent Command Events [TaskableResource] (block)"
"2164549","","2290811","","2090789","","2130026","","","Latest Message [Org] (block)"
"2164550","","2290811","","2090789","","2130026","","","Latest Message [DataProcessDefinition] (block)"
"2164551","","2290811","","2090789","","2130026","","","Latest Message [DataProduct] (block)"
"2164553","","2290834","","2090487","","2130025","","","Platforms (group)"
"2164554","","2290935","","2090487","","2130025","","","Platforms Status (group)"
"2164555","","2290887","","2090264","","2130025","","","Callout Instruments (group)"
"2164556","","2290890","","2090026","","2130025","","","Callout Sensors (group)"
"2164557","","2290941","","2090105","","2130025","","","Recent Events Status (group)"
"2164559","2110112","2290603","","2090389","","2130054","","","power_status_roll_up [Site] (badge)"
"2164560","2110111","2290596","","2090389","","2130054","","","communications_status_roll_up [Site] (badge)"
"2164561","2110113","2290598","","2090389","","2130054","","","data_status_roll_up [Site] (badge)"
"2164562","2110114","2290601","","2090389","","2130054","","","location_status_roll_up [Site] (badge)"
"2164563","","2290907","","2090766","","2130025","","","Deployments Status (group)"
"2164564","","2290627","","2090662","","2130044","","","vertical_bounds [Observatory] (extent_vertical)"
"2164568","","2290928","","2090494","","2130025","","","Participants Status (group)"
"2164570","","2290936","","2090787","","2130025","","","Policies (group)"
"2164571","","2290937","","2090147","","2130025","","","Policies Status (group)"
"2164573","","2290921","","2090489","","2130025","","","Marine Equipment Profile Status (group)"
"2164574","","2291022","","2090423","","2130034","","","Versions (table)"
"2164577","","2290926","","2090638","","2130025","","","Outputs (group)"
"2164578","","2290927","","2090638","","2130025","","","Outputs Status (group)"
"2164579","","2290830","","2090796","","2130026","","","Outputs [DataProcessDefinition] (block)"
"2164580","","2290912","","2090576","","2130025","","","Inputs Status (group)"
"2164582","","2290767","","2090389","","2130026","","","Callout Data [TaskableResource] (block)"
"2164584","","2290994","","2090264","","2130034","","list of instruments attached to this platformdeviceone instrument per line in the table","Callout Instruments (table)"
"2164585","","2290995","","2090487","","2130034","","list of instruments attached to this platformdeviceone instrument per line in the table","Callout Platforms (table)"
"2164586","","2290996","","2090026","","2130034","","list of instruments attached to this platformdeviceone instrument per line in the table","Callout Sensors (table)"
"2164587","","2290992","","2090441","","2130034","","list of data products for this observatoryone data product per table linedata process is the transform that created the data product on this line","Callout Data Products (table)"
"2164588","","2290991","","2090440","","2130034","","","Callout Data Producers (table)"
"2164589","","2290884","","2090440","","2130025","","","Callout Data Producers (group)"
"2164590","","2290885","","2090441","","2130025","","","Callout Data Products (group)"
"2164591","","2290889","","2090147","","2130025","","","Callout Policies (group)"
"2164593","","2290777","","2090487","","2130026","","","Callout Platforms [Org] (block)"
"2164594","","2290777","","2090487","","2130026","","","Callout Platforms [Observatory] (block)"
"2164595","","2290778","","2090026","","2130026","","","Callout Sensors [PlatformDevice] (block)"
"2164596","","2290768","","2090440","","2130026","","","Callout Data Processes [Org] (block)"
"2164598","","2290970","","2090389","","2130042","","","Data Products (list)"
"2164599","2110081","2290961","","2090389","","2130048","","","checkmark (icon)"
"2164600","2110057","2290608","","2090361","","2130048","","","aggregated_status* [DataProduct] (icon)"
"2164601","2110057","2290960","","2090361","","2130048","","","aggregated_status [Resource] (icon)"
"2164602","","2290771","","2090441","","2130026","","","Callout Data Products [Org] (block)"
"2164603","","2290773","","2090441","","2130026","","","Callout Data Products [Site] (block)"
"2164604","","2290769","","2090441","","2130026","","","Callout Data Products [Deployment] (block)"
"2164605","","2290772","","2090441","","2130026","","","Callout Data Products [PlatformDevice] (block)"
"2164606","","2290770","","2090441","","2130026","","","Callout Data Products [InstrumentDevice] (block)"
"2164608","","2290811","","2090789","","2130026","","","Latest Message [ExternalDataset] (block)"
"2164612","","2290811","","2090789","","2130026","","","Latest Message [Observatory] (block)"
"2164613","","2290811","","2090789","","2130026","","","Latest Message [UserInfo] (block)"
"2164614","","2290997","","2090765","","2130034","","list of instruments attached to this platformdeviceone instrument per line in the table","Callout Sites (table)"
"2164615","","2290779","","2090765","","2130026","","","Callout Sites [Org] (block)"
"2164616","","2290891","","2090765","","2130025","","","Callout Sites (group)"
"2164617","","2290993","","2090766","","2130034","","","Callout Deployments (table)"
"2164618","","2290774","","2090766","","2130026","","","Callout Deployments [Org] (block)"
"2164619","","2290886","","2090766","","2130025","","","Callout Deployments (group)"
"2164620","","2290818","","2090389","","2130026","","","Marine Equipment [UserInfo] (block)"
"2164622","","2290633","","2090410","","2130039","","","email [ContactInformation] (checkbox)"
"2164623","","2290663","","2090411","","2130039","","","phone_number [Phone] (checkbox)"
"2164626","","2290643","","2090799","","2130023","","","sub_type [Event] (text_short)"
"2164627","","2290903","","2090441","","2130026","","","Data Products [InstrumentDevice] (block)"
"2164628","","2290903","","2090441","","2130026","","","Data Products [PlatformDevice] (block)"
"2164629","","2290903","","2090441","","2130026","","","Data Products [Device] (block)"
"2164630","","2290913","","2090797","","2130025","","","Inputs Stream Definitions (group)"
"2164631","","2290925","","2090798","","2130025","","","Output Stream Definitions (group)"
"2164633","","2290869","","2090732","","2130026","","","Variables Information [InstrumentDevice] (block)"
"2164634","","2290869","","2090732","","2130026","","","Variables Information [PlatformDevice] (block)"
"2164635","","2290938","","2090802","","2130025","","","Real TIme Data (group)"
"2164638","","2291112","","2090855","","2130026","","","Connections [PlatformDevice] (block)"
"2164640","","2290598","","2090389","","2130048","","","data_status_roll_up [Observatory] (icon)"
"2164643","","2291007","","2090765","","2130034","","","Sites (table)"
"2164644","","2290864","","2090762","","2130026","","","Subsites [SIte] (block)"
"2164645","","2290952","","2090765","","2130025","","","Sites (group)"
"2164646","","2290952","","2090765","","2130025","","","Sites Status (group)"
"2164647","","2290789","","2090097","","2130025","","","Data (group)"
"2164649","2110053","2290622","","2090806","","2130048","","","role_requested* [Resource] (icon)"
"2164651","","2290945","","2090817","","2130025","","","Requests - Closed (group)"
"2164653","","2291043","","2090112","","2130028","","","Platform (text_static)"
"2164654","2110098","2290623","","2090389","","2130048","","","mobile_battery* [Resource] (icon)"
"2164655","2110134","2290624","","2090389","","2130048","","","mobile_vacuum* [Resource] (icon)"
"2164656","2110126","2290625","","2090389","","2130048","","","mobile_leakage* [Resource] (icon)"
"2164660","","2290957","","2090665","","2130025","","","Subscriptions (group)"
"2164661","","2291016","","2090829","","2130034","","","Requests - Open (table)"
"2164665","","2290503","","2090005","","2130033","","","description [Negotiation] (text_extended)"
"2164667","","2290504","","2090006","","2130023","","","lcstate [Negotiation] (text_short)"
"2164668","","2290495","","2090818","","2130023","","","name [Negotiation] (text_short)"
"2164670","","2290505","","2090007","","2130023","","","ts_created [Negotiation] (text_short)"
"2164671","","2290506","","2090008","","2130023","","","ts_updated [Negotiation] (text_short)"
"2164673","","2290619","","2090819","","2130023","","","negotiation_type [Negotiation] (text_short)"
"2164674","","2290620","","2090821","","2130033","","","proposals [Negotiation] (text_extended)"
"2164675","","2290621","","2090820","","2130033","","","reason [Negotiation] (text_extended)"
"2164676","","2290618","","2090091","","2130023","","","negotiation_status [Negotiation] (text_short)"
"2164681","","2290948","","2090515","","2130026","","","Roles (UserInfo) (block)"
"2164682","","2290948","","2090515","","2130025","","","Roles (group)"
"2164683","","2290852","","2090515","","2130026","","","Roles (Org) (block)"
"2164684","2110125","2290494","","2090600","","2130048","","","type_ [InstrumentDevice] (icon)"
"2164687","2110119","2290494","","2090337","","2130048","","","type_ [DataProcess] (icon)"
"2164688","2110123","2290494","","2090337","","2130048","","","type_ [Device] (icon)"
"2164689","2110025","2290494","","2090337","","2130048","","","type_ [UserInfo] (icon)"
"2164690","2110120","2290494","","2090337","","2130048","","","type_ [DataProduct] (icon)"
"2164691","2110034","2290494","","2090337","","2130048","","","type_ [Policy] (icon)"
"2164692","2110026","2290494","","2090337","","2130048","","","type_ [View] (icon)"
"2164693","2110132","2290494","","2090337","","2130048","","","type_ [Site] (icon)"
"2164694","2110128","2290494","","2090337","","2130048","","","type_ [Org] (icon)"
"2164695","2110121","2290494","","2090337","","2130048","","","type_ [ExternalDataset] (icon)"
"2164696","2110119","2290494","","2090337","","2130048","","","type_ [ExternalDataProvider] (icon)"
"2164697","2110121","2290494","","2090337","","2130048","","","type_ [DataSet] (icon)"
"2164698","2110119","2290494","","2090337","","2130048","","","type_ [DataProducer] (icon)"
"2164699","2110122","2290494","","2090337","","2130048","","","type_ [Deployment] (icon)"
"2164700","2110019","2290494","","2090337","","2130048","","","type_ [Collection] (icon)"
"2164701","2110119","2290494","","2090337","","2130048","","","type_ [DataSource] (icon)"
"2164702","2110132","2290494","","2090337","","2130048","","","type_ [Observatory] (icon)"
"2164703","2110125","2290494","","2090337","","2130048","","","type_ [InstrumentSite] (icon)"
"2164704","2110129","2290494","","2090337","","2130048","","","type_ [PlatformSite] (icon)"
"2164705","2110132","2290494","","2090337","","2130048","","","type_ [Subsite] (icon)"
"2164706","2110118","2290494","","2090337","","2130048","","","type_ [Attachment] (icon)"
"2164707","2110121","2290494","","2090337","","2130048","","","type_ [DataProductVersion] (icon)"
"2164708","2110131","2290494","","2090337","","2130048","","","type_ [SensorDevice] (icon)"
"2164709","2110097","2290494","","2090337","","2130048","","","type_ [NotificationRequest] (icon)"
"2164711","","2290684","","2090004","","2130023","","","display_name [Parameter] (text_short)"
"2164713","","2291005","","2090766","","2130034","","","Device Deployments (table)"
"2164714","","2290681","","2090825","","2130023","","","temporal bounds from [Deployment] (text_short)"
"2164715","","2290682","","2090826","","2130023","","","temporal bounds to [Deployment] (text_short)"
"2164716","","2291003","","2090766","","2130034","","Table of deployment objects","Site Deployments (table)"
"2164717","","2290906","","2090766","","2130026","","","Deployments [InstrumentDevice] (block)"
"2164718","","2290800","","2090766","","2130026","","","Deployments [PlatformDevice] (block)"
"2164719","","2290866","","2090389","","2130026","","","Title Bar [StationSite] (block)"
"2164720","","2291052","","2090828","","2130028","","","Station (text_static)"
"2164721","","2291015","","2090817","","2130034","","","Requests - Closed (table)"
"2164722","","2290850","","2090829","","2130026","","","Requests - Closed [Org] (block)"
"2164723","","2290945","","2090817","","2130026","","","Requests - Closed [UserInfo] (block)"
"2164725","","2290488","","2090033","","2130023","","","reference_urls [DeviceModel] (text_short)"
"2164733","","2291097","","2090091","","2130038","","","search aggregated status (dropdown)"
"2164734","","2291100","","2090831","","2130034","","","Stations (table)"
"2164735","2110057","2290533","","2090361","","2130048","","","aggregated_status [PlatformSite] (icon)"
"2164737","","2291098","","2090831","","2130026","","","Stations [Observatory] (block)"
"2164738","","2291098","","2090831","","2130025","","","Stations (group)"
"2164739","","2291098","","2090831","","2130026","","","Stations [Org] (block)"
"2164740","","2291068","","2090270","","2130034","","Table of the ports on the station or platform (along with the devices associated with each)","Portals (table)"
"2164741","","2290495","","2090827","","2130023","","","name [DeviceSite] (text_short)"
"2164742","","2291070","","2090833","","2130034","","Table of immediate neighboring nodes in network.","Connected Devices (table)"
"2164743","","2291071","","2090834","","2130023","","","link_direction [PlatformSite] (text_short)"
"2164744","","2291099","","2090762","","2130025","","","Subsites (group)"
"2164746","2110057","2290482","","2090389","","2130048","","","power_status_roll_up [PlatformSite] (icon)"
"2164747","2110057","2290483","","2090389","","2130048","","","communications_status_roll_up [PlatformSite] (icon)"
"2164748","2110057","2290484","","2090389","","2130048","","","data_status_roll_up [PlatformSite] (icon)"
"2164749","2110057","2290485","","2090389","","2130048","","","location_status_roll_up [PlatformSite] (icon)"
"2164751","","2290483","","2090389","","2130048","","","communications_status_roll_up [Subsite] (icon)"
"2164752","","2290484","","2090389","","2130048","","","data_status_roll_up [Subsite] (icon)"
"2164753","","2290485","","2090389","","2130023","","","location_status_roll_up [Subsite] (text_short)"
"2164754","","2290482","","2090389","","2130048","","","power_status_roll_up [Subsite] (icon)"
"2164755","","2290533","","2090361","","2130048","","","aggregated_status [Subsite] (icon)"
"2164756","2110111","2290530","","2090389","","2130048","","","communications_status_roll_up* [Device] (icon)"
"2164757","2110113","2290531","","2090389","","2130048","","","data_status_roll_up* [Device] (icon)"
"2164758","2110114","2290532","","2090389","","2130048","","","location_status_roll_up* [Device] (icon)"
"2164759","2110112","2290529","","2090389","","2130048","","","power_status_roll_up* [Device] (icon)"
"2164760","","2291073","","2090270","","2130026","","","Portals [Deployment] (block)"
"2164761","","2291074","","2090270","","2130025","","","Portals (group)"
"2164762","","2290806","","2090552","","2130026","","","Identification [StationSite] (block)"
"2164763","","2290814","","2090027","","2130026","","","Location [StationSite] (block)"
"2164764","","2290801","","2090005","","2130026","","","Description [StationSite] (block)"
"2164765","","2290786","","2090095","","2130026","","","Contacts [StationSite] (block)"
"2164766","","2290809","","2090264","","2130026","","","Instruments [StationSite] (block)"
"2164767","","2290834","","2090487","","2130026","","","Platforms [StationSite] (block)"
"2164768","","2290844","","2090105","","2130026","","","Recent Events [StationSite] (block)"
"2164769","","2290881","","2090572","","2130026","","","Attachments [StationSite] (block)"
"2164770","","2290903","","2090441","","2130026","","","Data Products [StationSite] (block)"
"2164771","","2290906","","2090766","","2130026","","","Deployments [StationSite] (block)"
"2164772","","2291079","","2090833","","2130026","","","Connected Devices [PlatformDevice] (block)"
"2164773","","2291080","","2090833","","2130025","","","Neighboring Nodes (group)"
"2164774","","2291073","","2090270","","2130026","","","Portals [StationSite] (block)"
"2164776","","2290801","","2090005","","2130023","","","description [AgentInstance] (text_short)"
